"","ensembl_gene_id","ensembl_transcript_id","chromosome_name","percentage_gc_content","entrezgene","hgnc_symbol","hgnc_transcript_name","strand","band","transcript_length"
"137367","ENSG00000005022","ENST00000317881","X",53.25,292,"SLC25A5","SLC25A5-001",1,"q24",1274
"137372","ENSG00000224281","ENST00000395539","X",49.59,100303728,"SLC25A5-AS1","SLC25A5-AS1-003",-1,"q24",3062
"137375","ENSG00000169100","ENST00000381401","X",58.91,293,"SLC25A6","SLC25A6-001",-1,"p22.33",2062
"137379","ENSG00000145217","ENST00000361661","4",58.39,10861,"SLC26A1","SLC26A1-001",-1,"p16.3",3660
"137391","ENSG00000135502","ENST00000379218","12",56.69,65012,"SLC26A10","SLC26A10-201",1,"q13.3",2515
"137394","ENSG00000181045","ENST00000361193","17",53.49,284129,"SLC26A11","SLC26A11-001",1,"q25.3",2885
"137409","ENSG00000155850","ENST00000286298","5",41.19,1836,"SLC26A2","SLC26A2-001",1,"q32",8080
"137413","ENSG00000091138","ENST00000340010","7",39.28,1811,"SLC26A3","SLC26A3-002",-1,"q31.1",2863
"137418","ENSG00000091137","ENST00000265715","7",39.9,5172,"SLC26A4","SLC26A4-001",1,"q22.3",4930
"137434","ENSG00000170615","ENST00000306312","7",40.33,375611,"SLC26A5","SLC26A5-001",-1,"q22.1",2689
"137444","ENSG00000225697","ENST00000489483","3",59.37,102465495,"SLC26A6","SLC26A6-003",-1,"p21.31",5682
"137490","ENSG00000147606","ENST00000276609","8",35.97,115111,"SLC26A7","SLC26A7-003",1,"q21.3",5263
"137495","ENSG00000112053","ENST00000490799","6",42.4,116369,"SLC26A8","SLC26A8-001",-1,"p21.31",3653
"137504","ENSG00000174502","ENST00000367135","1",52.02,115019,"SLC26A9","SLC26A9-001",-1,"q32.1",4799
"137515","ENSG00000130304","ENST00000594962","19",53.88,376497,"SLC27A1","SLC27A1-007",1,"p13.11",4343
"137519","ENSG00000140284","ENST00000267842","15",42.25,11001,"SLC27A2","SLC27A2-001",1,"q21.2",2394
"137525","ENSG00000143554","ENST00000468403","1",59.39,11000,"SLC27A3","SLC27A3-002",1,"q21.3",4504
"137549","ENSG00000167114","ENST00000300456","9",54.67,10999,"SLC27A4","SLC27A4-001",1,"q34.11",3028
"137557","ENSG00000083807","ENST00000593745","19",51.36,10998,"SLC27A5","SLC27A5-007",-1,"q13.43",5032
"137559","ENSG00000113396","ENST00000262462","5",37.22,28965,"SLC27A6","SLC27A6-001",1,"q23.3",3219
"137567","ENSG00000156222","ENST00000394573","15",48.08,9154,"SLC28A1","SLC28A1-201",1,"q25.3",2750
"137569","ENSG00000137860","ENST00000347644","15",41.62,9153,"SLC28A2","SLC28A2-001",1,"q21.1",2464
"137573","ENSG00000197506","ENST00000376238","9",42.61,64078,"SLC28A3","SLC28A3-001",-1,"q21.33",4887
"137586","ENSG00000112759","ENST00000393841","6",56.86,2030,"SLC29A1","SLC29A1-202",1,"p21.1",2485
"137588","ENSG00000174669","ENST00000357440","11",58.27,3177,"SLC29A2","SLC29A2-006",-1,"q13.2",2514
"137593","ENSG00000198246","ENST00000373189","10",51.86,55315,"SLC29A3","SLC29A3-001",1,"q22.1",2257
"137597","ENSG00000164638","ENST00000396872","7",57.52,222962,"SLC29A4","SLC29A4-001",1,"p22.1",5685
"137602","ENSG00000117394","ENST00000426263","1",52.74,6513,"SLC2A1","SLC2A1-001",-1,"p34.2",3318
"137608","ENSG00000197496","ENST00000359271","20",47.58,81031,"SLC2A10","SLC2A10-001",1,"q13.12",4368
"137610","ENSG00000133460","ENST00000345044","22",50.84,66035,"SLC2A11","SLC2A11-001",1,"q11.23",3219
"137632","ENSG00000146411","ENST00000275230","6",40.99,154091,"SLC2A12","SLC2A12-001",-1,"q23.2",4468
"137633","ENSG00000151229","ENST00000280871","12",37.04,114134,"SLC2A13","SLC2A13-001",-1,"q12",7003
"137638","ENSG00000173262","ENST00000543909","12",45.1,144195,"SLC2A14","SLC2A14-001",-1,"p13.31",4125
"137657","ENSG00000163581","ENST00000314251","3",36.89,6514,"SLC2A2","SLC2A2-001",-1,"q26.2",3210
"137665","ENSG00000059804","ENST00000486749","12",44.63,6515,"SLC2A3","SLC2A3-003",-1,"p13.31",4414
"137674","ENSG00000181856","ENST00000317370","17",58,6517,"SLC2A4","SLC2A4-001",1,"p13.1",3426
"137679","ENSG00000125520","ENST00000266077","20",69.47,56731,"SLC2A4RG","SLC2A4RG-004",1,"q13.33",1731
"137687","ENSG00000142583","ENST00000377424","1",47.92,6518,"SLC2A5","SLC2A5-001",-1,"p36.23",4165
"137700","ENSG00000261768","ENST00000561613","HG79_PATCH",61.28,11182,"SLC2A6","SLC2A6-003",-1,"q34.2",3417
"137709","ENSG00000197241","ENST00000400906","1",52.44,155184,"SLC2A7","SLC2A7-001",-1,"p36.23",1539
"137710","ENSG00000136856","ENST00000373371","9",57.78,29988,"SLC2A8","SLC2A8-005",1,"q33.3",2172
"137735","ENSG00000109667","ENST00000481042","4",45.33,56606,"SLC2A9","SLC2A9-003",-1,"p16.1",2175
"137737","ENSG00000170385","ENST00000367001","1",38.51,7779,"SLC30A1","SLC30A1-001",-1,"q32.3",5474
"137739","ENSG00000196660","ENST00000356609","1",39.84,55532,"SLC30A10","SLC30A10-001",-1,"q41",3650
"137744","ENSG00000158014","ENST00000374278","1",55.89,7780,"SLC30A2","SLC30A2-001",-1,"p36.11",3097
"137747","ENSG00000115194","ENST00000497341","2",52.1,7781,"SLC30A3","SLC30A3-009",-1,"p23.3",3448
"137758","ENSG00000104154","ENST00000261867","15",39.9,7782,"SLC30A4","SLC30A4-001",-1,"q21.1",7157
"137760","ENSG00000145740","ENST00000396591","5",39.35,64924,"SLC30A5","SLC30A5-001",1,"q13.1",4360
"137772","ENSG00000152683","ENST00000282587","2",39.73,55676,"SLC30A6","SLC30A6-001",1,"p22.3",5089
"137778","ENSG00000162695","ENST00000370112","1",35.85,148867,"SLC30A7","SLC30A7-001",1,"p21.2",7898
"137789","ENSG00000164756","ENST00000427715","8",38.63,169026,"SLC30A8","SLC30A8-201",1,"q24.11",5430
"137790","ENSG00000014824","ENST00000264451","4",36.98,10463,"SLC30A9","SLC30A9-001",1,"p13",6218
"137795","ENSG00000136868","ENST00000374212","9",41.59,1317,"SLC31A1","SLC31A1-001",1,"q32",4744
"137798","ENSG00000136867","ENST00000259392","9",48.09,1318,"SLC31A2","SLC31A2-001",1,"q32",1785
"137801","ENSG00000101438","ENST00000217420","20",60.86,140679,"SLC32A1","SLC32A1-001",1,"q11.23",2574
"137802","ENSG00000169359","ENST00000392845","3",39.65,9197,"SLC33A1","SLC33A1-002",-1,"q25.31",9217
"137812","ENSG00000131183","ENST00000513614","5",54.73,6569,"SLC34A1","SLC34A1-004",1,"q35.3",2916
"137815","ENSG00000157765","ENST00000382051","4",48.27,10568,"SLC34A2","SLC34A2-001",1,"p15.2",4122
"137820","ENSG00000198569","ENST00000538474","9",66.85,142680,"SLC34A3","SLC34A3-201",1,"q34.3",2162
"137822","ENSG00000164414","ENST00000369552","6",39.25,10559,"SLC35A1","SLC35A1-001",1,"q15",1851
"137828","ENSG00000102100","ENST00000376521","X",52.03,7355,"SLC35A2","SLC35A2-002",-1,"p11.23",2619
"137845","ENSG00000117620","ENST00000465289","1",37.39,23443,"SLC35A3","SLC35A3-002",1,"p21.2",5533
"137854","ENSG00000176087","ENST00000514199","5",54.5,113829,"SLC35A4","SLC35A4-004",1,"q31.3",3617
"137857","ENSG00000138459","ENST00000492406","3",38.43,55032,"SLC35A5","SLC35A5-001",1,"q13.2",4399
"137867","ENSG00000121073","ENST00000507477","17",47.79,10237,"SLC35B1","SLC35B1-006",-1,"q21.33",2487
"137885","ENSG00000157593","ENST00000393812","6",57.16,100616124,"SLC35B2","SLC35B2-002",-1,"p21.1",2043
"137893","ENSG00000124786","ENST00000379660","6",34.62,51000,"SLC35B3","SLC35B3-001",-1,"p24.3",2137
"137896","ENSG00000205060","ENST00000378509","7",40.49,84912,"SLC35B4","SLC35B4-001",-1,"q33",6797
"137902","ENSG00000181830","ENST00000314134","11",56.94,55343,"SLC35C1","SLC35C1-001",1,"p11.2",4171
"137906","ENSG00000080189","ENST00000493599","20",54.08,51006,"SLC35C2","SLC35C2-004",-1,"q13.12",2510
"137920","ENSG00000116704","ENST00000235345","1",37.83,23169,"SLC35D1","SLC35D1-001",-1,"p31.3",6162
"137923","ENSG00000130958","ENST00000253270","9",43.92,11046,"SLC35D2","SLC35D2-001",-1,"q22.32",1613
"137927","ENSG00000182747","ENST00000331858","6",57.88,340146,"SLC35D3","SLC35D3-001",1,"q23.3",2359
"137929","ENSG00000127526","ENST00000595753","19",50.12,79939,"SLC35E1","SLC35E1-001",-1,"p13.11",5099
"137939","ENSG00000215790","ENST00000355439","1",52.17,728661,"SLC35E2","SLC35E2-002",-1,"p36.33",2078
"137947","ENSG00000189339","ENST00000378662","1",53.64,728661,"SLC35E2B","SLC35E2B-003",-1,"p36.33",6261
"137951","ENSG00000175782","ENST00000398004","12",43.42,55508,"SLC35E3","SLC35E3-001",1,"q15",5014
"137955","ENSG00000100036","ENST00000343605","22",50.98,101929728,"SLC35E4","SLC35E4-001",1,"q12.2",2714
"137963","ENSG00000196376","ENST00000360388","6",38.46,222553,"SLC35F1","SLC35F1-001",1,"q22.1",4852
"137965","ENSG00000110660","ENST00000525071","11",43.51,54733,"SLC35F2","SLC35F2-001",-1,"q22.3",3331
"137972","ENSG00000183780","ENST00000366618","1",42.36,148641,"SLC35F3","SLC35F3-001",1,"q42.2",2891
"137976","ENSG00000151812","ENST00000557254","14",39.44,341880,"SLC35F4","SLC35F4-007",-1,"q23.1",2700
"137983","ENSG00000115084","ENST00000245680","2",36.74,80255,"SLC35F5","SLC35F5-001",-1,"q14.1",4412
"137994","ENSG00000176273","ENST00000371408","10",40.3,159371,"SLC35G1","SLC35G1-001",1,"q23.33",3490
"138000","ENSG00000164729","ENST00000297307","17",55.34,146861,"SLC35G3","SLC35G3-001",-1,"q12",1874
"138001","ENSG00000177710","ENST00000382435","8",57.68,646000,"SLC35G5","SLC35G5-001",1,"p23.1",1321
"138003","ENSG00000259224","ENST00000412468","17",58.87,643664,"SLC35G6","SLC35G6-201",1,"p13.1",1195
"138007","ENSG00000123643","ENST00000243389","5",42.72,206358,"SLC36A1","SLC36A1-001",1,"q33.1",5781
"138014","ENSG00000186335","ENST00000335244","5",43.17,153201,"SLC36A2","SLC36A2-001",-1,"q33.1",3421
"138022","ENSG00000186334","ENST00000423071","5",42.88,285641,"SLC36A3","SLC36A3-003",-1,"q33.1",3558
"138024","ENSG00000180773","ENST00000326402","11",35.08,120103,"SLC36A4","SLC36A4-001",-1,"q21",6008
"138036","ENSG00000160190","ENST00000352133","21",48.79,54020,"SLC37A1","SLC37A1-004",1,"q22.3",3664
"138042","ENSG00000134955","ENST00000526405","11",52.46,219855,"SLC37A2","SLC37A2-005",1,"q24.2",4654
"138047","ENSG00000157800","ENST00000477571","7",45.22,84255,"SLC37A3","SLC37A3-006",-1,"q34",3488
"138078","ENSG00000137700","ENST00000532085","11",55.91,2542,"SLC37A4","SLC37A4-007",-1,"q23.3",5862
"138105","ENSG00000111371","ENST00000398637","12",39.96,81539,"SLC38A1","SLC38A1-002",-1,"q13.11",8066
"138115","ENSG00000157637","ENST00000374759","17",56.73,124565,"SLC38A10","SLC38A10-001",-1,"q25.3",4300
"138126","ENSG00000169507","ENST00000303735","2",35.5,151258,"SLC38A11","SLC38A11-001",-1,"q24.3",3737
"138136","ENSG00000134294","ENST00000256689","12",38.54,54407,"SLC38A2","SLC38A2-001",-1,"q13.11",4888
"138150","ENSG00000188338","ENST00000420502","3",58.4,NA,"SLC38A3","SLC38A3-001",1,"p21.31",2470
"138159","ENSG00000139209","ENST00000447411","12",36.56,55089,"SLC38A4","SLC38A4-001",-1,"q13.11",3789
"138164","ENSG00000017483","ENST00000376876","X",54.89,92745,"SLC38A5","SLC38A5-011",-1,"p11.23",2662
"138178","ENSG00000139974","ENST00000525723","14",37.62,145389,"SLC38A6","SLC38A6-002",1,"q23.1",2787
"138198","ENSG00000103042","ENST00000570101","16",52.78,55238,"SLC38A7","SLC38A7-004",-1,"q21",4549
"138215","ENSG00000166558","ENST00000299709","16",52.85,146167,"SLC38A8","SLC38A8-001",-1,"q23.3",1308
"138244","ENSG00000177058","ENST00000539768","5",38.77,153129,"SLC38A9","SLC38A9-203",-1,"q11.2",4032
"138246","ENSG00000143570","ENST00000368623","1",52.25,27173,"SLC39A1","SLC39A1-002",-1,"q21.3",2723
"138255","ENSG00000196950","ENST00000409086","2",38.48,57181,"SLC39A10","SLC39A10-002",1,"q32.3",5432
"138265","ENSG00000133195","ENST00000542342","17",45.91,201266,"SLC39A11","SLC39A11-002",-1,"q25.1",2752
"138285","ENSG00000148482","ENST00000377369","10",39.18,221074,"SLC39A12","SLC39A12-201",1,"p12.33",2808
"138295","ENSG00000165915","ENST00000524928","11",60.59,91252,"SLC39A13","SLC39A13-003",1,"p11.2",3553
"138300","ENSG00000104635","ENST00000359741","8",48.28,23516,"SLC39A14","SLC39A14-001",1,"p21.3",4641
"138313","ENSG00000165794","ENST00000298681","14",49.06,29986,"SLC39A2","SLC39A2-001",1,"q11.2",1379
"138319","ENSG00000141873","ENST00000455372","19",57.96,29985,"SLC39A3","SLC39A3-001",-1,"p13.3",2940
"138322","ENSG00000261297","ENST00000563735","HG243_PATCH",62.01,55630,"SLC39A4","SLC39A4-005",-1,"q24.3",2778
"138345","ENSG00000139540","ENST00000266980","12",54.83,283375,"SLC39A5","SLC39A5-003",1,"q13.3",2031
"138349","ENSG00000141424","ENST00000269187","18",39.45,25800,"SLC39A6","SLC39A6-002",-1,"q12.2",3543
"138355","ENSG00000224399","ENST00000431735","HSCHR6_MHC_MCF",52.92,7922,"SLC39A7","SLC39A7-001",1,"p21.32",2409
"138387","ENSG00000138821","ENST00000424970","4",38.15,64116,"SLC39A8","SLC39A8-003",-1,"q24",4032
"138400","ENSG00000029364","ENST00000031146","14",40.2,55334,"SLC39A9","SLC39A9-013",1,"q24.1",5192
"138405","ENSG00000138079","ENST00000260649","2",41.62,6519,"SLC3A1","SLC3A1-001",1,"p21",2989
"138437","ENSG00000168003","ENST00000377892","11",48.3,6520,"SLC3A2","SLC3A2-201",1,"q12.3",2397
"138438","ENSG00000138449","ENST00000261024","2",38.25,30061,"SLC40A1","SLC40A1-001",-1,"q32.2",3442
"138445","ENSG00000133065","ENST00000367137","1",50.84,254428,"SLC41A1","SLC41A1-001",-1,"q32.1",4997
"138449","ENSG00000136052","ENST00000258538","12",37.31,84102,"SLC41A2","SLC41A2-001",-1,"q23.3",4449
"138464","ENSG00000114544","ENST00000512557","3",45.99,54946,"SLC41A3","SLC41A3-008",-1,"q21.3",3828
"138481","ENSG00000149150","ENST00000278426","11",50.69,8501,"SLC43A1","SLC43A1-001",-1,"q12.1",2598
"138492","ENSG00000167703","ENST00000301335","17",54.63,124935,"SLC43A2","SLC43A2-001",-1,"p13.3",8136
"138505","ENSG00000134802","ENST00000395123","11",48.17,29015,"SLC43A3","SLC43A3-005",-1,"q12.1",2619
"138532","ENSG00000070214","ENST00000374720","9",38.86,23446,"SLC44A1","SLC44A1-003",1,"q31.1",10511
"138544","ENSG00000129353","ENST00000586078","19",51.73,57153,"SLC44A2","SLC44A2-003",1,"p13.2",3784
"138554","ENSG00000143036","ENST00000271227","1",43.92,126969,"SLC44A3","SLC44A3-001",1,"p21.3",2388
"138572","ENSG00000232180","ENST00000553147","HSCHR6_MHC_SSTO",53.63,80736,"SLC44A4","SLC44A4-212",-1,"p21.33",2634
"138627","ENSG00000137968","ENST00000370855","1",36.99,204962,"SLC44A5","SLC44A5-002",-1,"p31.1",4406
"138630","ENSG00000162426","ENST00000471889","1",52.36,50651,"SLC45A1","SLC45A1-001",1,"p36.23",2784
"138636","ENSG00000164175","ENST00000382102","5",40.69,51151,"SLC45A2","SLC45A2-002",-1,"p13.2",2723
"138643","ENSG00000158715","ENST00000367145","1",54.41,85414,"SLC45A3","SLC45A3-001",-1,"q32.1",3341
"138644","ENSG00000022567","ENST00000519067","8",52.64,57210,"SLC45A4","SLC45A4-002",-1,"q24.3",7483
"138660","ENSG00000076351","ENST00000440501","17",52.4,113235,"SLC46A1","SLC46A1-202",-1,"q11.2",6487
"138672","ENSG00000119457","ENST00000374228","9",48.07,57864,"SLC46A2","SLC46A2-001",-1,"q32",2502
"138675","ENSG00000139508","ENST00000266943","13",40.19,283537,"SLC46A3","SLC46A3-003",-1,"q12.3",3178
"138680","ENSG00000142494","ENST00000270570","17",47.07,55244,"SLC47A1","SLC47A1-001",1,"p11.2",3280
"138702","ENSG00000180638","ENST00000456947","17",47.45,146802,"SLC47A2","SLC47A2-013",-1,"p11.2",3114
"138708","ENSG00000211584","ENST00000442218","12",52.68,55652,"SLC48A1","SLC48A1-001",1,"q13.11",3010
"138712","ENSG00000004939","ENST00000262418","17",55.8,6521,"SLC4A1","SLC4A1-001",-1,"q21.31",4965
"138728","ENSG00000144290","ENST00000375514","2",35.91,57282,"SLC4A10","SLC4A10-201",1,"q24.2",5710
"138730","ENSG00000088836","ENST00000380059","20",61.3,83959,"SLC4A11","SLC4A11-001",-1,"p13",3229
"138736","ENSG00000163798","ENST00000326019","2",40.08,22950,"SLC4A1AP","SLC4A1AP-001",1,"p23.3",2959
"138741","ENSG00000164889","ENST00000485713","7",59.83,6522,"SLC4A2","SLC4A2-002",1,"q36.1",4925
"138759","ENSG00000114923","ENST00000358055","2",60.88,6508,"SLC4A3","SLC4A3-009",1,"q35",4454
"138773","ENSG00000080493","ENST00000340595","4",37.49,8671,"SLC4A4","SLC4A4-001",1,"q13.3",7640
"138775","ENSG00000188687","ENST00000483195","2",45.71,57835,"SLC4A5","SLC4A5-005",-1,"p13.1",6576
"138791","ENSG00000033867","ENST00000295736","3",36.85,9497,"SLC4A7","SLC4A7-001",-1,"p24.1",7757
"138814","ENSG00000050438","ENST00000453097","12",42.58,9498,"SLC4A8","SLC4A8-001",1,"q13.13",4395
"138834","ENSG00000113073","ENST00000230993","5",51.3,83697,"SLC4A9","SLC4A9-201",1,"q31.3",3343
"138841","ENSG00000169241","ENST00000368404","1",55.67,55974,"SLC50A1","SLC50A1-001",1,"q22",1300
"138848","ENSG00000100170","ENST00000266088","22",43.23,6523,"SLC5A1","SLC5A1-001",1,"q12.3",5061
"138852","ENSG00000154025","ENST00000317977","17",56.84,125206,"SLC5A10","SLC5A10-004",1,"p11.2",4436
"138859","ENSG00000158865","ENST00000347898","16",45.54,115584,"SLC5A11","SLC5A11-001",1,"p12.1",2745
"138872","ENSG00000148942","ENST00000396005","11",36.41,159963,"SLC5A12","SLC5A12-001",-1,"p14.2",6250
"138882","ENSG00000140675","ENST00000568188","16",59.32,6524,"SLC5A2","SLC5A2-003",1,"p11.2",2467
"138886","ENSG00000198743","ENST00000381151","21",39.03,6526,"SLC5A3","SLC5A3-001",1,"q22.11",11574
"138887","ENSG00000100191","ENST00000266086","22",41.72,6527,"SLC5A4","SLC5A4-001",-1,"q12.3",2028
"138888","ENSG00000105641","ENST00000222248","19",52.64,6528,"SLC5A5","SLC5A5-001",1,"p13.11",3576
"138891","ENSG00000138074","ENST00000310574","2",53.48,8884,"SLC5A6","SLC5A6-001",-1,"p23.3",3231
"138909","ENSG00000115665","ENST00000264047","2",37.27,60482,"SLC5A7","SLC5A7-001",1,"q12.3",5152
"138912","ENSG00000256870","ENST00000536262","12",38.31,160728,"SLC5A8","SLC5A8-001",-1,"q23.2",4178
"138917","ENSG00000117834","ENST00000493837","1",48.99,200010,"SLC5A9","SLC5A9-002",1,"p33",3769
"138924","ENSG00000157103","ENST00000287766","3",50.12,6529,"SLC6A1","SLC6A1-001",1,"p25.3",4502
"138930","ENSG00000214617","ENST00000330048","16",62.16,653562,"SLC6A10P","SLC6A10P-002",-1,"p11.2",3846
"138936","ENSG00000132164","ENST00000254488","3",47,6538,"SLC6A11","SLC6A11-001",1,"p25.3",4296
"138955","ENSG00000111181","ENST00000428720","12",52.8,6539,"SLC6A12","SLC6A12-202",-1,"p13.33",3571
"138956","ENSG00000010379","ENST00000343164","12",47.19,6540,"SLC6A13","SLC6A13-001",-1,"p13.33",2185
"138968","ENSG00000087916","ENST00000371900","X",33.28,11254,"SLC6A14","SLC6A14-001",1,"q23",4521
"138977","ENSG00000072041","ENST00000450363","12",34.55,55117,"SLC6A15","SLC6A15-002",-1,"q21.31",4229
"138982","ENSG00000063127","ENST00000454748","19",43.07,28968,"SLC6A16","SLC6A16-002",-1,"q13.33",2983
"138988","ENSG00000197106","ENST00000331565","1",50.59,101928619,"SLC6A17","SLC6A17-001",1,"p13.3",6427
"138992","ENSG00000164363","ENST00000324642","5",58.27,348932,"SLC6A18","SLC6A18-001",1,"p15.33",2121
"138996","ENSG00000174358","ENST00000304460","5",59.81,340024,"SLC6A19","SLC6A19-001",1,"p15.33",5174
"139001","ENSG00000103546","ENST00000379906","16",48.47,6530,"SLC6A2","SLC6A2-001",1,"q12.2",3551
"139008","ENSG00000163817","ENST00000358525","3",47.96,54716,"SLC6A20","SLC6A20-001",-1,"p21.31",5423
"139014","ENSG00000142319","ENST00000270349","5",54.61,6531,"SLC6A3","SLC6A3-001",-1,"p15.33",3932
"139019","ENSG00000108576","ENST00000401766","17",46.87,6532,"SLC6A4","SLC6A4-002",-1,"q11.2",6543
"139024","ENSG00000165970","ENST00000525748","11",45.34,9152,"SLC6A5","SLC6A5-001",1,"p15.1",7084
"139029","ENSG00000131389","ENST00000454876","3",52.21,6533,"SLC6A6","SLC6A6-001",1,"p25.1",6534
"139038","ENSG00000011083","ENST00000230671","5",54.69,6534,"SLC6A7","SLC6A7-001",1,"q32",3739
"139041","ENSG00000130821","ENST00000253122","X",64.7,6535,"SLC6A8","SLC6A8-002",1,"q28",3763
"139063","ENSG00000196517","ENST00000372310","1",56.44,6536,"SLC6A9","SLC6A9-003",-1,"p34.1",3130
"139073","ENSG00000139514","ENST00000380752","13",47.44,6541,"SLC7A1","SLC7A1-001",-1,"q12.3",7347
"139076","ENSG00000130876","ENST00000253188","19",57.8,56301,"SLC7A10","SLC7A10-001",-1,"q13.11",1946
"139081","ENSG00000151012","ENST00000280612","4",35.52,23657,"SLC7A11","SLC7A11-001",-1,"q28.3",9645
"139083","ENSG00000164893","ENST00000297524","8",37.7,157724,"SLC7A13","SLC7A13-001",-1,"q21.3",1878
"139086","ENSG00000013293","ENST00000231706","3",42.15,57709,"SLC7A14","SLC7A14-001",-1,"q26.2",10103
"139090","ENSG00000003989","ENST00000470360","8",40.13,6542,"SLC7A2","SLC7A2-002",1,"p22",7638
"139093","ENSG00000165349","ENST00000374299","X",50.51,84889,"SLC7A3","SLC7A3-001",-1,"q13.1",2236
"139096","ENSG00000099960","ENST00000382932","22",62.43,6545,"SLC7A4","SLC7A4-001",-1,"q11.21",2313
"139099","ENSG00000103257","ENST00000261622","16",58.41,8140,"SLC7A5","SLC7A5-001",-1,"q24.2",4537
"139101","ENSG00000260727","ENST00000568957","16",69.27,NA,"SLC7A5P1","SLC7A5P1-001",-1,"p11.2",537
"139102","ENSG00000258186","ENST00000553010","16",69.22,NA,"SLC7A5P2","SLC7A5P2-001",-1,"p12.2",536
"139106","ENSG00000103064","ENST00000566454","16",47.8,9057,"SLC7A6","SLC7A6-003",1,"q22.1",6308
"139119","ENSG00000103061","ENST00000263997","16",47.19,84138,"SLC7A6OS","SLC7A6OS-001",-1,"q22.1",4189
"139126","ENSG00000155465","ENST00000556287","14",47.24,9056,"SLC7A7","SLC7A7-008",-1,"q11.2",3017
"139145","ENSG00000092068","ENST00000316902","14",47.13,23428,"SLC7A8","SLC7A8-001",-1,"q11.2",4216
"139158","ENSG00000021488","ENST00000590465","19",46.62,11136,"SLC7A9","SLC7A9-003",-1,"q13.11",1998
"139163","ENSG00000183023","ENST00000406785","2",37.43,6546,"SLC8A1","SLC8A1-005",-1,"p22.1",20987
"139177","ENSG00000118160","ENST00000236877","19",53.05,6543,"SLC8A2","SLC8A2-001",-1,"q13.32",5234
"139186","ENSG00000100678","ENST00000381269","14",43.55,6547,"SLC8A3","SLC8A3-003",-1,"q24.2",5268
